RxPackets;RxTime;RxId;TxId;TxTime;xPos;yPos
2286;4942;5;cam data : 6;4938;78;15
2287;4942;7;cam data : 6;4938;78;15
2288;4942;8;cam data : 6;4938;78;15
2289;4943;-1;cam data : 0;4939;65;54
2290;4943;1;cam data : 0;4939;65;54
2291;4943;2;cam data : 0;4939;65;54
2292;4943;3;cam data : 0;4939;65;54
2293;4943;4;cam data : 0;4939;65;54
2294;4943;5;cam data : 0;4939;65;54
2295;4943;6;cam data : 0;4939;65;54
2296;4943;8;cam data : 0;4939;65;54
2297;4945;-1;cam data : 2;4941;5;26
2298;4945;0;cam data : 2;4941;5;26
2299;4945;1;cam data : 2;4941;5;26
2300;4945;3;cam data : 2;4941;5;26
2301;4945;4;cam data : 2;4941;5;26
2302;4945;5;cam data : 2;4941;5;26
2303;4945;6;cam data : 2;4941;5;26
2304;4945;7;cam data : 2;4941;5;26
2305;4945;8;cam data : 2;4941;5;26
2306;4947;-1;cam data : 3;4943;17;55
2307;4947;0;cam data : 3;4943;17;55
2308;4947;1;cam data : 3;4943;17;55
2309;4947;2;cam data : 3;4943;17;55
2310;4947;4;cam data : 3;4943;17;55
2311;4947;5;cam data : 3;4943;17;55
2312;4947;6;cam data : 3;4943;17;55
2313;4947;7;cam data : 3;4943;17;55
2314;4947;8;cam data : 3;4943;17;55
2315;4951;-1;cam data : 4;4947;59;25
2316;4951;0;cam data : 4;4947;59;25
2317;4951;1;cam data : 4;4947;59;25
2318;4951;2;cam data : 4;4947;59;25
2319;4951;3;cam data : 4;4947;59;25
2320;4951;5;cam data : 4;4947;59;25
2321;4951;6;cam data : 4;4947;59;25
2322;4951;7;cam data : 4;4947;59;25
2323;4951;8;cam data : 4;4947;59;25
2324;4953;7;cam data : 0;4939;65;54
2325;4956;0;cam data : -1;4952;66;72
2326;4956;1;cam data : -1;4952;66;72
2327;4956;2;cam data : -1;4952;66;72
2328;4956;3;cam data : -1;4952;66;72
2329;4956;4;cam data : -1;4952;66;72
2330;4956;5;cam data : -1;4952;66;72
2331;4956;6;cam data : -1;4952;66;72
2332;4956;7;cam data : -1;4952;66;72
2333;4956;8;cam data : -1;4952;66;72
2334;4979;-1;cam data : 1;4975;71;52
2335;4979;0;cam data : 1;4975;71;52
2336;4979;2;cam data : 1;4975;71;52
2337;4979;3;cam data : 1;4975;71;52
2338;4979;4;cam data : 1;4975;71;52
2339;4979;5;cam data : 1;4975;71;52
2340;4979;6;cam data : 1;4975;71;52
2341;4979;7;cam data : 1;4975;71;52
2342;4979;8;cam data : 1;4975;71;52
2343;4999;-1;cam data : 7;4995;42;76
2344;4999;1;cam data : 7;4995;42;76
2345;4999;2;cam data : 7;4995;42;76
2346;4999;3;cam data : 7;4995;42;76
2347;4999;4;cam data : 7;4995;42;76
2348;4999;5;cam data : 7;4995;42;76
2349;4999;6;cam data : 7;4995;42;76
2350;4999;8;cam data : 7;4995;42;76
2351;5002;-1;cam data : 1;4998;71;52
2352;5002;0;cam data : 1;4998;71;52
2353;5002;2;cam data : 1;4998;71;52
2354;5002;3;cam data : 1;4998;71;52
2355;5002;4;cam data : 1;4998;71;52
2356;5002;5;cam data : 1;4998;71;52
2357;5002;6;cam data : 1;4998;71;52
2358;5002;7;cam data : 1;4998;71;52
2359;5002;8;cam data : 1;4998;71;52
2360;5009;0;cam data : 7;4995;42;76
2361;5009;-1;cam data : 8;5005;86;96
2362;5009;0;cam data : 8;5005;86;96
2363;5009;1;cam data : 8;5005;86;96
2364;5009;2;cam data : 8;5005;86;96
2365;5009;3;cam data : 8;5005;86;96
2366;5009;4;cam data : 8;5005;86;96
2367;5009;5;cam data : 8;5005;86;96
2368;5009;6;cam data : 8;5005;86;96
2369;5009;7;cam data : 8;5005;86;96
2370;5023;-1;cam data : 4;5019;59;25
2371;5023;0;cam data : 4;5019;59;25
2372;5023;1;cam data : 4;5019;59;25
2373;5023;2;cam data : 4;5019;59;25
2374;5023;3;cam data : 4;5019;59;25
2375;5023;5;cam data : 4;5019;59;25
2376;5023;6;cam data : 4;5019;59;25
2377;5023;7;cam data : 4;5019;59;25
2378;5023;8;cam data : 4;5019;59;25
2379;5037;-1;cam data : 5;5033;31;25
2380;5037;0;cam data : 5;5033;31;25
2381;5037;1;cam data : 5;5033;31;25
2382;5037;2;cam data : 5;5033;31;25
2383;5037;3;cam data : 5;5033;31;25
2384;5037;4;cam data : 5;5033;31;25
2385;5037;6;cam data : 5;5033;31;25
2386;5037;7;cam data : 5;5033;31;25
2387;5037;8;cam data : 5;5033;31;25
2388;5042;-1;cam data : 6;5038;78;15
2389;5042;0;cam data : 6;5038;78;15
2390;5042;1;cam data : 6;5038;78;15
2391;5042;2;cam data : 6;5038;78;15
2392;5042;3;cam data : 6;5038;78;15
2393;5042;4;cam data : 6;5038;78;15
2394;5042;5;cam data : 6;5038;78;15
2395;5042;7;cam data : 6;5038;78;15
2396;5042;8;cam data : 6;5038;78;15
2397;5043;-1;cam data : 0;5039;65;54
2398;5043;1;cam data : 0;5039;65;54
2399;5043;2;cam data : 0;5039;65;54
2400;5043;3;cam data : 0;5039;65;54
2401;5043;4;cam data : 0;5039;65;54
2402;5043;5;cam data : 0;5039;65;54
2403;5043;6;cam data : 0;5039;65;54
2404;5043;7;cam data : 0;5039;65;54
2405;5043;8;cam data : 0;5039;65;54
2406;5045;-1;cam data : 2;5041;5;26
2407;5045;0;cam data : 2;5041;5;26
2408;5045;1;cam data : 2;5041;5;26
2409;5045;3;cam data : 2;5041;5;26
2410;5045;4;cam data : 2;5041;5;26
2411;5045;5;cam data : 2;5041;5;26
2412;5045;6;cam data : 2;5041;5;26
2413;5045;7;cam data : 2;5041;5;26
2414;5045;8;cam data : 2;5041;5;26
2415;5047;-1;cam data : 3;5043;17;55
2416;5047;0;cam data : 3;5043;17;55
2417;5047;1;cam data : 3;5043;17;55
2418;5047;2;cam data : 3;5043;17;55
2419;5047;4;cam data : 3;5043;17;55
2420;5047;5;cam data : 3;5043;17;55
2421;5047;6;cam data : 3;5043;17;55
2422;5047;7;cam data : 3;5043;17;55
2423;5047;8;cam data : 3;5043;17;55
2424;5056;0;cam data : -1;5052;66;72
2425;5056;1;cam data : -1;5052;66;72
2426;5056;2;cam data : -1;5052;66;72
2427;5056;3;cam data : -1;5052;66;72
2428;5056;4;cam data : -1;5052;66;72
2429;5056;5;cam data : -1;5052;66;72
2430;5056;6;cam data : -1;5052;66;72
2431;5056;7;cam data : -1;5052;66;72
2432;5056;8;cam data : -1;5052;66;72
2433;5099;-1;cam data : 7;5095;42;76
2434;5099;0;cam data : 7;5095;42;76
2435;5099;1;cam data : 7;5095;42;76
2436;5099;2;cam data : 7;5095;42;76
2437;5099;3;cam data : 7;5095;42;76
2438;5099;4;cam data : 7;5095;42;76
2439;5099;5;cam data : 7;5095;42;76
2440;5099;6;cam data : 7;5095;42;76
2441;5099;8;cam data : 7;5095;42;76
2442;5102;-1;cam data : 1;5098;71;52
2443;5102;0;cam data : 1;5098;71;52
2444;5102;2;cam data : 1;5098;71;52
2445;5102;3;cam data : 1;5098;71;52
2446;5102;4;cam data : 1;5098;71;52
2447;5102;5;cam data : 1;5098;71;52
2448;5102;6;cam data : 1;5098;71;52
2449;5102;7;cam data : 1;5098;71;52
2450;5102;8;cam data : 1;5098;71;52
2451;5109;-1;cam data : 8;5105;86;96
2452;5109;0;cam data : 8;5105;86;96
2453;5109;1;cam data : 8;5105;86;96
2454;5109;2;cam data : 8;5105;86;96
2455;5109;3;cam data : 8;5105;86;96
2456;5109;4;cam data : 8;5105;86;96
2457;5109;5;cam data : 8;5105;86;96
2458;5109;6;cam data : 8;5105;86;96
2459;5109;7;cam data : 8;5105;86;96
2460;5123;-1;cam data : 4;5119;59;25
2461;5123;0;cam data : 4;5119;59;25
2462;5123;1;cam data : 4;5119;59;25
2463;5123;2;cam data : 4;5119;59;25
2464;5123;3;cam data : 4;5119;59;25
2465;5123;5;cam data : 4;5119;59;25
2466;5123;6;cam data : 4;5119;59;25
2467;5123;7;cam data : 4;5119;59;25
2468;5123;8;cam data : 4;5119;59;25
2469;5134;-1;cam data : 5;5130;31;25
2470;5134;0;cam data : 5;5130;31;25
2471;5134;1;cam data : 5;5130;31;25
2472;5134;2;cam data : 5;5130;31;25
2473;5134;3;cam data : 5;5130;31;25
2474;5134;4;cam data : 5;5130;31;25
2475;5134;6;cam data : 5;5130;31;25
2476;5134;7;cam data : 5;5130;31;25
2477;5134;8;cam data : 5;5130;31;25
2478;5142;-1;cam data : 6;5138;78;15
2479;5142;0;cam data : 6;5138;78;15
2480;5142;1;cam data : 6;5138;78;15
2481;5142;2;cam data : 6;5138;78;15
2482;5142;3;cam data : 6;5138;78;15
2483;5142;4;cam data : 6;5138;78;15
2484;5142;5;cam data : 6;5138;78;15
2485;5142;7;cam data : 6;5138;78;15
2486;5142;8;cam data : 6;5138;78;15
2487;5143;-1;cam data : 0;5139;65;54
2488;5143;1;cam data : 0;5139;65;54
2489;5143;2;cam data : 0;5139;65;54
2490;5143;3;cam data : 0;5139;65;54
2491;5143;4;cam data : 0;5139;65;54
2492;5143;5;cam data : 0;5139;65;54
2493;5143;6;cam data : 0;5139;65;54
2494;5143;7;cam data : 0;5139;65;54
2495;5143;8;cam data : 0;5139;65;54
2496;5145;-1;cam data : 2;5141;5;26
2497;5145;0;cam data : 2;5141;5;26
2498;5145;1;cam data : 2;5141;5;26
2499;5145;3;cam data : 2;5141;5;26
2500;5145;4;cam data : 2;5141;5;26
2501;5145;5;cam data : 2;5141;5;26
2502;5145;6;cam data : 2;5141;5;26
2503;5145;7;cam data : 2;5141;5;26
2504;5145;8;cam data : 2;5141;5;26
2505;5147;-1;cam data : 3;5143;17;55
2506;5147;0;cam data : 3;5143;17;55
2507;5147;1;cam data : 3;5143;17;55
2508;5147;2;cam data : 3;5143;17;55
2509;5147;4;cam data : 3;5143;17;55
2510;5147;5;cam data : 3;5143;17;55
2511;5147;6;cam data : 3;5143;17;55
2512;5147;7;cam data : 3;5143;17;55
2513;5147;8;cam data : 3;5143;17;55
2514;5156;0;cam data : -1;5152;66;72
2515;5156;1;cam data : -1;5152;66;72
2516;5156;2;cam data : -1;5152;66;72
2517;5156;3;cam data : -1;5152;66;72
2518;5156;4;cam data : -1;5152;66;72
2519;5156;5;cam data : -1;5152;66;72
2520;5156;6;cam data : -1;5152;66;72
2521;5156;7;cam data : -1;5152;66;72
2522;5156;8;cam data : -1;5152;66;72
2523;5199;-1;cam data : 7;5195;42;76
2524;5199;0;cam data : 7;5195;42;76
2525;5199;1;cam data : 7;5195;42;76
2526;5199;2;cam data : 7;5195;42;76
2527;5199;3;cam data : 7;5195;42;76
2528;5199;4;cam data : 7;5195;42;76
2529;5199;5;cam data : 7;5195;42;76
2530;5199;6;cam data : 7;5195;42;76
2531;5199;8;cam data : 7;5195;42;76
2532;5202;-1;cam data : 1;5198;71;52
2533;5202;0;cam data : 1;5198;71;52
2534;5202;2;cam data : 1;5198;71;52
2535;5202;3;cam data : 1;5198;71;52
2536;5202;4;cam data : 1;5198;71;52
2537;5202;5;cam data : 1;5198;71;52
2538;5202;6;cam data : 1;5198;71;52
2539;5202;7;cam data : 1;5198;71;52
2540;5202;8;cam data : 1;5198;71;52
2541;5209;-1;cam data : 8;5205;86;96
2542;5209;0;cam data : 8;5205;86;96
2543;5209;1;cam data : 8;5205;86;96
2544;5209;2;cam data : 8;5205;86;96
2545;5209;3;cam data : 8;5205;86;96
2546;5209;4;cam data : 8;5205;86;96
2547;5209;5;cam data : 8;5205;86;96
2548;5209;6;cam data : 8;5205;86;96
2549;5209;7;cam data : 8;5205;86;96
2550;5215;-1;cam data : 8;5211;86;96
2551;5215;0;cam data : 8;5211;86;96
2552;5215;1;cam data : 8;5211;86;96
2553;5215;2;cam data : 8;5211;86;96
2554;5215;3;cam data : 8;5211;86;96
2555;5215;4;cam data : 8;5211;86;96
2556;5215;5;cam data : 8;5211;86;96
2557;5215;6;cam data : 8;5211;86;96
2558;5215;7;cam data : 8;5211;86;96
2559;5223;-1;cam data : 4;5219;59;25
2560;5223;0;cam data : 4;5219;59;25
2561;5223;1;cam data : 4;5219;59;25
2562;5223;2;cam data : 4;5219;59;25
2563;5223;3;cam data : 4;5219;59;25
2564;5223;5;cam data : 4;5219;59;25
2565;5223;6;cam data : 4;5219;59;25
2566;5223;7;cam data : 4;5219;59;25
2567;5223;8;cam data : 4;5219;59;25
2568;5234;-1;cam data : 5;5230;31;25
2569;5234;0;cam data : 5;5230;31;25
2570;5234;1;cam data : 5;5230;31;25
2571;5234;2;cam data : 5;5230;31;25
2572;5234;3;cam data : 5;5230;31;25
2573;5234;4;cam data : 5;5230;31;25
2574;5234;6;cam data : 5;5230;31;25
2575;5234;7;cam data : 5;5230;31;25
2576;5234;8;cam data : 5;5230;31;25
2577;5242;-1;cam data : 6;5238;78;15
2578;5242;0;cam data : 6;5238;78;15
2579;5242;1;cam data : 6;5238;78;15
2580;5242;2;cam data : 6;5238;78;15
2581;5242;3;cam data : 6;5238;78;15
2582;5242;4;cam data : 6;5238;78;15
2583;5242;5;cam data : 6;5238;78;15
2584;5242;7;cam data : 6;5238;78;15
2585;5242;8;cam data : 6;5238;78;15
2586;5243;-1;cam data : 0;5239;65;54
2587;5243;1;cam data : 0;5239;65;54
2588;5243;2;cam data : 0;5239;65;54
2589;5243;3;cam data : 0;5239;65;54
2590;5243;4;cam data : 0;5239;65;54
2591;5243;5;cam data : 0;5239;65;54
2592;5243;6;cam data : 0;5239;65;54
2593;5243;7;cam data : 0;5239;65;54
2594;5243;8;cam data : 0;5239;65;54
2595;5245;-1;cam data : 2;5241;5;26
2596;5245;0;cam data : 2;5241;5;26
2597;5245;1;cam data : 2;5241;5;26
2598;5245;3;cam data : 2;5241;5;26
2599;5245;4;cam data : 2;5241;5;26
2600;5245;5;cam data : 2;5241;5;26
2601;5245;6;cam data : 2;5241;5;26
2602;5245;7;cam data : 2;5241;5;26
2603;5245;8;cam data : 2;5241;5;26
2604;5247;-1;cam data : 3;5243;17;55
2605;5247;0;cam data : 3;5243;17;55
2606;5247;1;cam data : 3;5243;17;55
2607;5247;2;cam data : 3;5243;17;55
2608;5247;4;cam data : 3;5243;17;55
2609;5247;5;cam data : 3;5243;17;55
2610;5247;6;cam data : 3;5243;17;55
2611;5247;7;cam data : 3;5243;17;55
2612;5247;8;cam data : 3;5243;17;55
2613;5256;0;cam data : -1;5252;66;72
2614;5256;1;cam data : -1;5252;66;72
2615;5256;2;cam data : -1;5252;66;72
2616;5256;3;cam data : -1;5252;66;72
2617;5256;4;cam data : -1;5252;66;72
2618;5256;5;cam data : -1;5252;66;72
2619;5256;6;cam data : -1;5252;66;72
2620;5256;7;cam data : -1;5252;66;72
2621;5256;8;cam data : -1;5252;66;72
2622;5283;-1;cam data : 7;5279;42;76
2623;5283;0;cam data : 7;5279;42;76
2624;5283;1;cam data : 7;5279;42;76
2625;5283;2;cam data : 7;5279;42;76
2626;5283;3;cam data : 7;5279;42;76
2627;5283;4;cam data : 7;5279;42;76
2628;5283;5;cam data : 7;5279;42;76
2629;5283;6;cam data : 7;5279;42;76
2630;5283;8;cam data : 7;5279;42;76
2631;5302;-1;cam data : 1;5298;71;52
2632;5302;0;cam data : 1;5298;71;52
2633;5302;2;cam data : 1;5298;71;52
2634;5302;3;cam data : 1;5298;71;52
2635;5302;4;cam data : 1;5298;71;52
2636;5302;5;cam data : 1;5298;71;52
2637;5302;6;cam data : 1;5298;71;52
2638;5302;7;cam data : 1;5298;71;52
2639;5302;8;cam data : 1;5298;71;52
2640;5315;-1;cam data : 8;5311;86;96
2641;5315;0;cam data : 8;5311;86;96
2642;5315;1;cam data : 8;5311;86;96
2643;5315;2;cam data : 8;5311;86;96
2644;5315;3;cam data : 8;5311;86;96
2645;5315;4;cam data : 8;5311;86;96
2646;5315;5;cam data : 8;5311;86;96
2647;5315;6;cam data : 8;5311;86;96
2648;5315;7;cam data : 8;5311;86;96
2649;5323;-1;cam data : 4;5319;59;25
2650;5323;0;cam data : 4;5319;59;25
2651;5323;1;cam data : 4;5319;59;25
2652;5323;2;cam data : 4;5319;59;25
2653;5323;3;cam data : 4;5319;59;25
2654;5323;5;cam data : 4;5319;59;25
2655;5323;6;cam data : 4;5319;59;25
2656;5323;7;cam data : 4;5319;59;25
2657;5323;8;cam data : 4;5319;59;25
2658;5334;-1;cam data : 5;5330;31;25
2659;5334;0;cam data : 5;5330;31;25
2660;5334;1;cam data : 5;5330;31;25
2661;5334;2;cam data : 5;5330;31;25
2662;5334;3;cam data : 5;5330;31;25
2663;5334;4;cam data : 5;5330;31;25
2664;5334;6;cam data : 5;5330;31;25
2665;5334;7;cam data : 5;5330;31;25
2666;5334;8;cam data : 5;5330;31;25
2667;5342;-1;cam data : 6;5338;78;15
2668;5342;0;cam data : 6;5338;78;15
2669;5342;1;cam data : 6;5338;78;15
2670;5342;2;cam data : 6;5338;78;15
2671;5342;3;cam data : 6;5338;78;15
2672;5342;4;cam data : 6;5338;78;15
2673;5342;5;cam data : 6;5338;78;15
2674;5342;7;cam data : 6;5338;78;15
2675;5342;8;cam data : 6;5338;78;15
2676;5343;-1;cam data : 0;5339;65;54
2677;5343;1;cam data : 0;5339;65;54
2678;5343;2;cam data : 0;5339;65;54
2679;5343;3;cam data : 0;5339;65;54
2680;5343;4;cam data : 0;5339;65;54
2681;5343;5;cam data : 0;5339;65;54
2682;5343;6;cam data : 0;5339;65;54
2683;5343;7;cam data : 0;5339;65;54
2684;5343;8;cam data : 0;5339;65;54
2685;5345;-1;cam data : 2;5341;5;26
2686;5345;0;cam data : 2;5341;5;26
2687;5345;1;cam data : 2;5341;5;26
2688;5345;3;cam data : 2;5341;5;26
2689;5345;4;cam data : 2;5341;5;26
2690;5345;5;cam data : 2;5341;5;26
2691;5345;6;cam data : 2;5341;5;26
2692;5345;7;cam data : 2;5341;5;26
2693;5345;8;cam data : 2;5341;5;26
2694;5347;-1;cam data : 3;5343;17;55
2695;5347;0;cam data : 3;5343;17;55
2696;5347;1;cam data : 3;5343;17;55
2697;5347;2;cam data : 3;5343;17;55
2698;5347;4;cam data : 3;5343;17;55
2699;5347;5;cam data : 3;5343;17;55
2700;5347;6;cam data : 3;5343;17;55
2701;5347;7;cam data : 3;5343;17;55
2702;5347;8;cam data : 3;5343;17;55
2703;5356;0;cam data : -1;5352;66;72
2704;5356;1;cam data : -1;5352;66;72
2705;5356;2;cam data : -1;5352;66;72
2706;5356;3;cam data : -1;5352;66;72
2707;5356;4;cam data : -1;5352;66;72
2708;5356;5;cam data : -1;5352;66;72
2709;5356;6;cam data : -1;5352;66;72
2710;5356;7;cam data : -1;5352;66;72
2711;5356;8;cam data : -1;5352;66;72
2712;5383;-1;cam data : 7;5379;42;76
2713;5383;0;cam data : 7;5379;42;76
2714;5383;1;cam data : 7;5379;42;76
2715;5383;2;cam data : 7;5379;42;76
2716;5383;3;cam data : 7;5379;42;76
2717;5383;4;cam data : 7;5379;42;76
2718;5383;5;cam data : 7;5379;42;76
2719;5383;6;cam data : 7;5379;42;76
2720;5383;8;cam data : 7;5379;42;76
2721;5402;-1;cam data : 1;5398;71;52
2722;5402;0;cam data : 1;5398;71;52
2723;5402;2;cam data : 1;5398;71;52
2724;5402;3;cam data : 1;5398;71;52
2725;5402;4;cam data : 1;5398;71;52
2726;5402;5;cam data : 1;5398;71;52
2727;5402;6;cam data : 1;5398;71;52
2728;5402;7;cam data : 1;5398;71;52
2729;5402;8;cam data : 1;5398;71;52
2730;5415;-1;cam data : 8;5411;86;96
2731;5415;0;cam data : 8;5411;86;96
2732;5415;1;cam data : 8;5411;86;96
2733;5415;2;cam data : 8;5411;86;96
2734;5415;3;cam data : 8;5411;86;96
2735;5415;4;cam data : 8;5411;86;96
2736;5415;5;cam data : 8;5411;86;96
2737;5415;6;cam data : 8;5411;86;96
2738;5415;7;cam data : 8;5411;86;96
2739;5423;-1;cam data : 4;5419;59;25
2740;5423;0;cam data : 4;5419;59;25
2741;5423;1;cam data : 4;5419;59;25
2742;5423;2;cam data : 4;5419;59;25
2743;5423;3;cam data : 4;5419;59;25
2744;5423;5;cam data : 4;5419;59;25
2745;5423;6;cam data : 4;5419;59;25
2746;5423;7;cam data : 4;5419;59;25
2747;5423;8;cam data : 4;5419;59;25
2748;5434;-1;cam data : 5;5430;31;25
2749;5434;0;cam data : 5;5430;31;25
2750;5434;1;cam data : 5;5430;31;25
2751;5434;2;cam data : 5;5430;31;25
2752;5434;3;cam data : 5;5430;31;25
2753;5434;4;cam data : 5;5430;31;25
2754;5434;6;cam data : 5;5430;31;25
2755;5434;7;cam data : 5;5430;31;25
2756;5434;8;cam data : 5;5430;31;25
2757;5442;-1;cam data : 6;5438;78;15
2758;5442;0;cam data : 6;5438;78;15
2759;5442;1;cam data : 6;5438;78;15
2760;5442;2;cam data : 6;5438;78;15
2761;5442;3;cam data : 6;5438;78;15
2762;5442;4;cam data : 6;5438;78;15
2763;5442;5;cam data : 6;5438;78;15
2764;5442;7;cam data : 6;5438;78;15
2765;5442;8;cam data : 6;5438;78;15
2766;5443;-1;cam data : 0;5439;65;54
2767;5443;1;cam data : 0;5439;65;54
2768;5443;2;cam data : 0;5439;65;54
2769;5443;3;cam data : 0;5439;65;54
2770;5443;4;cam data : 0;5439;65;54
2771;5443;5;cam data : 0;5439;65;54
2772;5443;6;cam data : 0;5439;65;54
2773;5443;7;cam data : 0;5439;65;54
2774;5443;8;cam data : 0;5439;65;54
2775;5445;-1;cam data : 2;5441;5;26
2776;5445;0;cam data : 2;5441;5;26
2777;5445;1;cam data : 2;5441;5;26
2778;5445;3;cam data : 2;5441;5;26
2779;5445;4;cam data : 2;5441;5;26
2780;5445;5;cam data : 2;5441;5;26
2781;5445;6;cam data : 2;5441;5;26
2782;5445;7;cam data : 2;5441;5;26
2783;5445;8;cam data : 2;5441;5;26
2784;5447;-1;cam data : 3;5443;17;55
2785;5447;0;cam data : 3;5443;17;55
2786;5447;1;cam data : 3;5443;17;55
2787;5447;2;cam data : 3;5443;17;55
2788;5447;4;cam data : 3;5443;17;55
2789;5447;5;cam data : 3;5443;17;55
2790;5447;6;cam data : 3;5443;17;55
2791;5447;7;cam data : 3;5443;17;55
2792;5447;8;cam data : 3;5443;17;55
2793;5456;0;cam data : -1;5452;66;72
2794;5456;1;cam data : -1;5452;66;72
2795;5456;2;cam data : -1;5452;66;72
2796;5456;3;cam data : -1;5452;66;72
2797;5456;4;cam data : -1;5452;66;72
2798;5456;5;cam data : -1;5452;66;72
2799;5456;6;cam data : -1;5452;66;72
2800;5456;7;cam data : -1;5452;66;72
2801;5456;8;cam data : -1;5452;66;72
2802;5465;-1;cam data : 0;5461;65;54
2803;5465;1;cam data : 0;5461;65;54
2804;5465;2;cam data : 0;5461;65;54
2805;5465;3;cam data : 0;5461;65;54
2806;5465;4;cam data : 0;5461;65;54
2807;5465;5;cam data : 0;5461;65;54
2808;5465;6;cam data : 0;5461;65;54
2809;5465;7;cam data : 0;5461;65;54
2810;5465;8;cam data : 0;5461;65;54
2811;5483;-1;cam data : 7;5479;42;76
2812;5483;0;cam data : 7;5479;42;76
2813;5483;1;cam data : 7;5479;42;76
2814;5483;2;cam data : 7;5479;42;76
2815;5483;3;cam data : 7;5479;42;76
2816;5483;4;cam data : 7;5479;42;76
2817;5483;5;cam data : 7;5479;42;76
2818;5483;6;cam data : 7;5479;42;76
2819;5483;8;cam data : 7;5479;42;76
2820;5502;-1;cam data : 1;5498;71;52
2821;5502;0;cam data : 1;5498;71;52
2822;5502;2;cam data : 1;5498;71;52
2823;5502;3;cam data : 1;5498;71;52
2824;5502;4;cam data : 1;5498;71;52
2825;5502;5;cam data : 1;5498;71;52
2826;5502;6;cam data : 1;5498;71;52
2827;5502;7;cam data : 1;5498;71;52
2828;5502;8;cam data : 1;5498;71;52
2829;5515;-1;cam data : 8;5511;86;96
2830;5515;0;cam data : 8;5511;86;96
2831;5515;1;cam data : 8;5511;86;96
2832;5515;2;cam data : 8;5511;86;96
2833;5515;3;cam data : 8;5511;86;96
2834;5515;4;cam data : 8;5511;86;96
2835;5515;5;cam data : 8;5511;86;96
2836;5515;6;cam data : 8;5511;86;96
2837;5515;7;cam data : 8;5511;86;96
2838;5523;-1;cam data : 4;5519;59;25
2839;5523;0;cam data : 4;5519;59;25
2840;5523;1;cam data : 4;5519;59;25
2841;5523;2;cam data : 4;5519;59;25
2842;5523;3;cam data : 4;5519;59;25
2843;5523;5;cam data : 4;5519;59;25
2844;5523;6;cam data : 4;5519;59;25
2845;5523;7;cam data : 4;5519;59;25
2846;5523;8;cam data : 4;5519;59;25
2847;5534;-1;cam data : 5;5530;31;25
2848;5534;0;cam data : 5;5530;31;25
2849;5534;1;cam data : 5;5530;31;25
2850;5534;2;cam data : 5;5530;31;25
2851;5534;3;cam data : 5;5530;31;25
2852;5534;4;cam data : 5;5530;31;25
2853;5534;6;cam data : 5;5530;31;25
2854;5534;7;cam data : 5;5530;31;25
2855;5534;8;cam data : 5;5530;31;25
2856;5542;-1;cam data : 6;5538;78;15
2857;5542;0;cam data : 6;5538;78;15
2858;5542;1;cam data : 6;5538;78;15
2859;5542;2;cam data : 6;5538;78;15
2860;5542;3;cam data : 6;5538;78;15
2861;5542;4;cam data : 6;5538;78;15
2862;5542;5;cam data : 6;5538;78;15
2863;5542;7;cam data : 6;5538;78;15
2864;5542;8;cam data : 6;5538;78;15
2865;5545;-1;cam data : 2;5541;5;26
2866;5545;0;cam data : 2;5541;5;26
2867;5545;1;cam data : 2;5541;5;26
2868;5545;3;cam data : 2;5541;5;26
2869;5545;4;cam data : 2;5541;5;26
2870;5545;5;cam data : 2;5541;5;26
2871;5545;6;cam data : 2;5541;5;26
2872;5545;7;cam data : 2;5541;5;26
2873;5545;8;cam data : 2;5541;5;26
2874;5547;-1;cam data : 3;5543;17;55
2875;5547;0;cam data : 3;5543;17;55
2876;5547;1;cam data : 3;5543;17;55
2877;5547;2;cam data : 3;5543;17;55
2878;5547;4;cam data : 3;5543;17;55
2879;5547;5;cam data : 3;5543;17;55
2880;5547;6;cam data : 3;5543;17;55
2881;5547;7;cam data : 3;5543;17;55
2882;5547;8;cam data : 3;5543;17;55
2883;5556;0;cam data : -1;5552;66;72
2884;5556;1;cam data : -1;5552;66;72
2885;5556;2;cam data : -1;5552;66;72
2886;5556;3;cam data : -1;5552;66;72
2887;5556;4;cam data : -1;5552;66;72
2888;5556;5;cam data : -1;5552;66;72
2889;5556;6;cam data : -1;5552;66;72
2890;5556;7;cam data : -1;5552;66;72
2891;5556;8;cam data : -1;5552;66;72
2892;5565;-1;cam data : 0;5561;65;54
2893;5565;1;cam data : 0;5561;65;54
2894;5565;2;cam data : 0;5561;65;54
2895;5565;3;cam data : 0;5561;65;54
2896;5565;4;cam data : 0;5561;65;54
2897;5565;5;cam data : 0;5561;65;54
2898;5565;6;cam data : 0;5561;65;54
2899;5565;7;cam data : 0;5561;65;54
2900;5565;8;cam data : 0;5561;65;54
2901;5583;-1;cam data : 7;5579;42;76
